comment,label,BATTERY,CAMERA,DESIGN,FEATURES,GENERAL,PERFORMANCE,PRICE,SCREEN,SER&ACC,STORAGE
cho hỏi vừa mua điện_thoại này xong tại_sao tải ví momo và viettelpay thì nó bảo thiết_bị không tương_thích với ứng_dụng là sao vay,{PERFORMANCE#Negative};{OTHERS};,0,0,0,0,0,2,0,0,0,0
1 đổi 1 máy thứ 2 vẫn bị lỗi màn_hình khi kết_thúc cuộc_gọi màn_hình không sáng để thao_tác kết_thúc cuộc_gọi đến chán xiaomi,{PERFORMANCE#Negative};{SER&ACC#Negative};,0,0,0,0,0,2,0,0,2,0
mua được 14 ngày rồi dùng rất mượt nói_chung là ok luôn ủng_hộ thế_giới di_động,{PERFORMANCE#Positive};{GENERAL#Positive};,0,0,0,0,1,1,0,0,0,0
mua được 2 tuần sac nhanh thì ok chup hình tương_đối ok vân tay ổn_định nhớ ấn mạnh chứ không sẽ không mở được cảm_ứng nhay nói_chung mọi thứ đêu tương_đối tốt so với mức giá tầm trung chỉ có điểm trừ là pin mau tuột 100 mà bấm khoảng 10p là còn 95 mong sớm cập_nhật sửalỗi hao pin này,{CAMERA#Neutral};{FEATURES#Positive};{BATTERY#Neutral};{PRICE#Neutral};{GENERAL#Neutral};{OTHERS};,3,3,0,1,3,0,3,0,0,0
màng hình lỗi sáng viền bật camera trong tối hay ánh_sáng yếu là thấy lỗi sáng xung_quanh màng hình hay bật chế_độ nền tối rồi mở mục tin nhắn sẽ thấy rất rõ hơi thất_vọng redmi note 9s này,{SCREEN#Negative};{GENERAL#Negative};,0,0,0,0,2,0,0,2,0,0
vừa_mới mua lúc sáng cảm_thấy khá ổn vì đã dùng trước mẫu note 7 nên cũng yên_tâm nâng lên note 9 pro thất cũng ok có_điều hơi to quá nghe bảo bị nhiều lỗi mà mình chả thấy có nói_chung rất tốt,{DESIGN#Negative};{GENERAL#Positive};{OTHERS};,0,0,2,0,1,0,0,0,0,0
điện_thoại xài rất tốt tôi mua được 2 tuần rồi mà cục hề bị lát chơi game cũng rất mượt pin thì trâu camera thì nó được nét lắm màn_hình nhạy lớn vừa tay cầm nói chút là rất ok,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,1,0,1,1,1,0,1,0,0
sau khi sử_dụng 2 ngày mọi thứ đều ok chỉ riêng camera thì quá tệ so với giá tiền,{CAMERA#Negative};{PRICE#Positive};{GENERAL#Positive};,0,2,0,0,1,0,1,0,0,0
mua từ đầu năm tới giờ không gặp vấn_đề gì ví_dụ như sạc nhanh nè pin trâu nè chơi game nặng nhất hiện_tại là call of duty nặng hơn liên_quân gấp 3 lần nhưng để gần max setting đến giờ vẫn không gặp bất_cứ vấn_đề gì nếu mạng ổn_định một dòng điện_thoại khủng giá rẻ vậy_mà các bạn lại chê thumbs _ up một người trải_nghiệm quay lại đây đánh_giá beaming _ face _ with _ smiling _ eyes,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{OTHERS};,1,0,0,0,1,1,1,0,0,0
máy rất đẹp mượt chơi game rất mượt camera chụp đẹp nhân_viên rất nhiệt_tình,{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};,0,1,1,0,0,1,0,0,1,0
máy ổn so với tầm giá nói_chung tiền_nào_của_ấy thích thì mua không thích thì thôi,{PRICE#Negative};{GENERAL#Positive};{OTHERS};,0,0,0,0,1,0,2,0,0,0
máy chơi tốt được tất_cả cả games trên ch play có điều chơi games lúc sao nó nóng nói_chung g90t là chíp cận cao_cấp ngon nhất rồi,{PERFORMANCE#Neutral};{OTHERS};,0,0,0,0,0,3,0,0,0,0
màn_hình hd mà khi xem video nhoè không sắc nét thật chán muốn đổi mà khi hỏi nhân_viên thế_giới di_động bảo thu lại 80,{SCREEN#Negative};{OTHERS};,0,0,0,0,0,0,0,2,0,0
dạ máy rất tốt nói_chung là rất tốt không có gì để nói ngoài ra cho mình hỏi là miếng dán màn_hình của con này bị nổi bong_bóng mới cả nó dính bụi cho hỏi làm cách nào để hết bụi ở miếng dán vậy ạ,{GENERAL#Positive};{OTHERS};,0,0,0,0,1,0,0,0,0,0
máy nghe gọi ok game nhẹ chơi thoải_mái âm_thanh hơi nhỏ bù lại pin cực_kỳ trâu wifi nhanh mạnh,{FEATURES#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};,1,0,0,3,0,1,0,0,0,0
máy quá đắt so với quy_định full nhựa mà giá đến 10 tr 5 8tr thì còn xem_xét điện_thoại mới ra mà không có quà tặng gì thất_vọng với ss quá,{DESIGN#Neutral};{PRICE#Negative};{SER&ACC#Negative};,0,0,3,0,0,0,2,0,2,0
máy dùng quá chán chơi game lag camera thì cũng chỉ tàm_tạm lần đầu mua của hàng và vĩnh_viễn không có lần sau,{CAMERA#Neutral};{PERFORMANCE#Negative};{GENERAL#Negative};,0,3,0,0,2,2,0,0,0,0
mới mua thấy máy sử_dụng tốt mua ở thế_giới di_động rất hài_lòng,{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,0,0,0,1,0
trừ chơi game và cam còn lại mọi thứ ok với giá tiền như_vậy là quá ngon rồi xiền nào của đấy tôi thích chiếc điện_thoại này,{CAMERA#Neutral};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};,0,3,0,0,1,3,3,0,0,0
dùng pin rất chán pin 5000 ko bằng con pin 4000 sạc nhanh nhưng mất hơn 3 tiếng mới đầy từ 17 pin 100,{BATTERY#Negative};,2,0,0,0,0,0,0,0,0,0
tôi đung còn này cách đây 5 tháng rồi mà không hiểu qua gì cả hết lỗi này rồi tới lỗi kìa quan_trọng nhất là chí thiểu sống wifi yêu không sử_dụng được gì tôi cũ tương hàng việt_nam chất_lượng cao thật vọng tôi không đung vsmart nữa,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Negative};,0,0,0,2,2,0,0,0,2,0
sản_phẩm với mức giá vậy là rất tốt rồi lại là sản_phẩm của việt_nam phần_cứng ổn với nhu_cầu cơ_bản nhưng phần_mềm cần update để mượt_mà và ổn_định hơn thì người tiêu_dùng sẽ ưu_tiên vsmart,{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,3,3,0,1,0
với tầm giá này redmi note 9s quá ok cấu_hình ổn camera ổn loa ổn pin quá ok nhân_viên tư_vấn nhiệt_tình vui vẻ cám ơn tgdd,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,1,1,0,1,1,1,0,0,1,0
máy hoàn_thiện tốt khung viền dễ xước dù có xài ốp loa ngoài tạm được nhưng không đủ bass để ấm tiếng hơn camera đủ dùng nhưng không xuất_sắc lắm không có radio như 2i và 3i trước_đây pin cũng yếu hơn so với các máy huawei mình đang xài bù lại thì có cổng type chị chứ không phải micro usb máy màu đen nhìn không đẹp như màu xanh mua hàng nhiều lần nhưng lần này thì nhân_viên của tgdđ tư_vấn không kỹ cũng không nhiệt_tình lắm hơi huỵ hẫng một_chút do quen sự chu_đáo của các lần trước rồi,{CAMERA#Neutral};{FEATURES#Negative};{BATTERY#Negative};{DESIGN#Neutral};{SER&ACC#Negative};{OTHERS};,2,3,3,2,0,0,0,0,2,0
qua một tháng theo_dõi khi sử_dụng nếu máy nguyên_bản sx 2019 bản 12 1 thì pin cực khoẻ nhưng lên 12 3 1 thì không như lúc đầu còn mọi thứ ổn,{BATTERY#Neutral};{PERFORMANCE#Neutral};{GENERAL#Positive};{OTHERS};,3,0,0,0,1,3,0,0,0,0
máy dùng được thời_gian bị đơ máy phải khởi_động lại mới được loa nghe được 1 bên không biết là bị lỗi hay chỉ có 1 bên loa,{FEATURES#Neutral};{PERFORMANCE#Negative};{DESIGN#Neutral};,0,0,3,3,0,2,0,0,0,0
mua được 1 tuần lướt web lên mạng liên lục cũng được 7 8 tiếng 3 ngày đầu pin ok để cũng được 2 ngày nếu ít lướt web mấy ngày sau pin tụt nhanh sáng sạc đầy 100 đem đi làm chạy tới chỗ làm khoản 8 phút mất 1 pin sạc nhanh hơi nóng máy lúc sạc wifi bắt hơi kém được cái chụp hình_sắc nét loa to nghe nhạc đã tai có_điều nghe âm_lượng lúc thoại trong cuộc_gọi hơi lớn người đứng kế bên cũng nghe thấy đang kiếm chỗ chỉnh mà chưa được nhân_viên tư_vấn nhiệt_tình dịch_vụ tốt,{CAMERA#Positive};{FEATURES#Neutral};{BATTERY#Neutral};{SER&ACC#Positive};,3,1,0,3,0,0,0,0,1,0
thiết_kế đẹp chip mạnh màn đẹp pin trâu chơi game rất ổn với giá_cả rất ok giá chính hãng này mà chê em nó chỉ có,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};,1,0,1,0,0,1,1,1,0,0
mới lấy máy chưa đầy 2 tiếng mà pin nó tụt nhanh quá 1t tụt gần 15 pinn mình đang dùng bản 64gb,{BATTERY#Negative};,2,0,0,0,0,0,0,0,0,0
sản_phẩm có hỗ_trợ sạc nhanh màk quá tệ sạc hơn 3 tiếng đồng_hồ được 98 còn vân tay_trên màn_hình phản_ứng quá chậm có lúc nhạy có lúc không 3g 4g thì chậm so với con xiaomi redmi note 9s thì con a31 này quá tệ từ xiaomi màk chuyển qua samsung này thì thất_vọng vô_cùng,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};,2,0,0,2,2,0,0,0,2,0
vân tay quá kém nhận_diện khuôn_mặt thì lâu_lâu bị đơ muốn sử_dụng sạc dự_phòng thì phải mua cáp sạc mới,{FEATURES#Negative};{SER&ACC#Neutral};,0,0,0,2,0,0,0,0,3,0
mới mua máy ngày 7112019 cảm_giác ban_đầu thiết_kế đẹp cam ổn nhưng chụp hơi bị mất chi_tiết khi chụp thiếu sáng còn hiệu_năng có_vẻ không được ổn chơi liên_quân chi_tiết hình_ảnh bị răng_cưa bật được fps cao nhưng comback sẽ tuột rất nhiều giá 9tr không đáng đồng_tiền bỏ ra hơi thất_vọng,{CAMERA#Neutral};{PERFORMANCE#Negative};{DESIGN#Positive};{PRICE#Negative};{GENERAL#Negative};,0,3,1,0,2,2,2,0,0,0
thích nhất là tắt máy game vẫn chạy máy thì quá ok trong tầm giá không có đối_thủ,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,0,0,0,0,1,1,3,0,0,0
tuyệt_vời máy mướt mườn_mượt sạc nhanh 100 trong vòng tối_đa 1 tiếng 20 cảm_biến vân tay xịn xò bút xịn xò,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,0,0,1,1,1,0,0,1,0
máy xài rất ok mọi người muốn mấy không bị nóng và sắc pin lên 100 thì mình khuyên mọi người hay mua thêm 1 cực pin dự_phòng rồi sắc mấy bằng cực pin dự_phòng là ok khỏi chê luôn,{BATTERY#Negative};{GENERAL#Positive};{OTHERS};,2,0,0,0,1,0,0,0,0,0
sử_dụng được 2 tháng máy hay bị đứng đang xem youtube thì bị trả ra và mất hẳn chương_trình mình đang xem,{PERFORMANCE#Negative};,0,0,0,0,0,2,0,0,0,0
nó cứ bảo đừng che phần tai nghe để tắt ấn âm_lượng là sao pin trâu khá mượt vs lại cam ổn,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{OTHERS};,1,1,0,0,0,1,0,0,0,0
máy trong tầm giá mình thấy ngon lại được giảm_giá nên rất hài_lòng chơi game thấy cũng đước nếu so với các máy tương_đương,{PERFORMANCE#Neutral};{PRICE#Positive};{GENERAL#Positive};,0,0,0,0,1,3,1,0,0,0
a70 mọi thứ điều ổn_định nhưng chơi game liên_quân bị loạn cảm_ứng đi chuyển tướng nó bị đơ đơ lúc đi được lúc không,{PERFORMANCE#Negative};{GENERAL#Positive};,0,0,0,0,1,2,0,0,0,0
ok mua máy ở thế_giới di_động chính_sách đổi trả rất tốt rất yên_tâm khi mua ở tgdd quản_lý ở 15a đường bà hôm phường 13 quận 6 nhẹ_nhàng và vui_tính nhiên viên ai cũng nhiệt_tình hài_lòng về cách chăm_sóc khách_hàng của các bạn,{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,0,0,0,1,0
sử_dụng hợn 5 tháng rồi mình thấy mấy còn ngon chán pin trâu sạc nhanh chơi game mượt camera tốt nói_chung là tối trong tầm giá có 1 điều mình rất ấn_tượng trên chiếc điện_thoại này là có bộ thay_đổi giọng nói khi chơi game,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,1,0,1,1,1,3,0,0,0
con galaxy a30s này xài mượt nhưng lấy nét thì rất tệ loa kém chụp ảnh xấu hình_ảnh vỡ rất thất_vọng,{CAMERA#Negative};{FEATURES#Negative};{PERFORMANCE#Positive};,0,2,0,2,0,1,0,0,0,0
điện_thoại xiaomi không 8 pro không biết sao mà nhanh hết pin chỉ lướt web với chơi tiktok mà hao pin không biết sao luôn,{BATTERY#Negative};,2,0,0,0,0,0,0,0,0,0
samsung a50s rất tốt màn_hình nhạy máy chạy rất mượt đặc_biệt là pin quá tuyệt_vời thời_gian mình xài điện_thoại cũng ít chỉ xem giờ nghe gọi nghe nhạc tối lướt web khoảng 45 phút mà xài khoảng 5 ngày mới xạc 1 lần,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,0,0,1,1,1,0,0,0,0
điện_thoại sử_dụng rất tốt ủng_hộ hàng việt_nam nhưng gần đây điện_thoại của tôi bị sọc ngang không biết phải khắc_phục như nào đt mới mua được 3 tuần nên vẫn còn bảo_hành,{SCREEN#Negative};{GENERAL#Positive};,0,0,0,0,1,0,0,2,0,0
mình mua được 3 ngày xài tới giờ vẫn chưa hết pin game khá ổn lq không lag xài cũng chả thấy miếng nóng nào camera mình không chuyên nên thấy ổn nói_chung tiền_nào_của_nấy chưa biết sao này sao chứ hiện_tại là thấy khoái rồi,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,1,0,0,1,1,3,0,0,0
máy có_thể được so_sánh ngang_ngửa với các máy tầm trung chip g70 chơi game liên_quân rất mượt pubg khá mượt,{PERFORMANCE#Positive};{GENERAL#Neutral};,0,0,0,0,3,1,0,0,0,0
đầu_tiên nói về cách phục_vụ của các bạn trong thế_giới di_động là không chê vào đâu được kế_tiếp là nói về chiếc điện_thoại tôi mới mua a 70 và trải nhiệm sao 1 tuần cảm_nhận của riêng tôi như thế_này ưu_điểm star chiếc điện_thoại màng hình lớn với kích_thước 6 7 nên rất rộng xem youtube chơi game trải nhiệm tốt và mượt wifi star chụp hình rất ok đẹp star nhận_diện khuôn_mặt rất nhạy_bén star bộ_nhớ lớn nên tải các trò_chơi ứng_dụng rất nhanh lưu dữ_liệu khỏi nói star bộ sạc rất nhanh khoảng tam 2t là đầy pin đầy khuyết_điểm star cái đầu_tiên cảm_biến vân tay rất tệ thử mấy ngón mà mở không ra star pin được cái xài điện_thoại xoay_qua_quay_lại nó nuốt hết bao là pin không trâu như mjk nghĩ star nếu chạy wifi thì còn gì nói nhưng chạy 4g thì không ổn bằng con cũ của mjk,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Neutral};{BATTERY#Neutral};{PERFORMANCE#Positive};{STORAGE#Positive};{SER&ACC#Positive};,3,1,0,3,0,1,0,1,1,1
sản_phẩm phải nói là vô đối trong tầm giá và cực phù_hợp cho ai có nhu_cầu chơi game đặc_biệt là những game đồ_hoạ cao như pubg chỉnh max setting mà game chạy mượt_mà thân máy không hề nóng luôn lúc đến cửa_hàng là tính mua note 8 pro thôi chưa biết đến con này mua về trải_nghiệm thấy là quá ưng luôn camera sau và trước đều đẹp hết,{CAMERA#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};,0,1,0,0,1,1,3,0,0,0
sảm phẩm tốt pin tốt màn đẹp camera trước đỉnh game chiến rất ok cam sau chụp đêm bị nhoà nhẹ loa hơi nhỏ nói_chung đáng mua,{SCREEN#Positive};{CAMERA#Neutral};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,3,0,2,1,1,0,1,0,0
camera bị nứt kinh dù rất kĩ không hiểu sao có cách khắc_phục không admin máy thì mượt bin tụt nhanh,{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Negative};,2,0,2,0,0,1,0,0,0,0
sau 3 tháng sử_dụng tôi có đánh_giá như sau máy ổn ngoại_hình đẹp pin rất trâu có_điều vân tay không nhạy cho lắm muốn mở vân tay để lệch mới ăn có một điều nữa là máy hơi bất_tiện khi sử_dụng lúc trước tôi xài iphone với samsung và oppo tôi mới chuyển qua dòng máy vivo xài thử điều bất_tiện ở đây tôi nói chính là khi đang sử_dụng những ứng_dụng khác muốn tắt 3g wjfj hay ánh_sáng phải quay ra trang chính mới được không như những dòng máy khác chỉ cần trượt xuống hoặc trượt nên là thao_tác được liền mong nhà_sản_xuất cho ra bản cập_nhật tiện sử_dụng,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{DESIGN#Positive};{GENERAL#Positive};,1,0,1,2,1,2,0,0,0,0
mới mua được 2 ngày dùng thấy bình_thường trong tầm giá xong có phần bàn_phím ấn hầu_như không nhạy chơi game ấn mãi mới được bực kinh_khủng phải ấn mấy lần mới nhận hơi bức mình những lúc đang vội mà phải nhắn_tin điện_thoại chủ_yếu dùng phải ấn các nút hoặc ấn bàn_phím nhưng c3 này ấn rất khó_chịu ấn nhập_nhằng phải ấn mấy lần mới được,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Neutral};,0,0,0,2,3,0,3,0,0,0
máy nhanh nóng pin cũng nhanh tụt còn mọi thứ đều ổn nhân viên thế_giới di_động tư_vấn nhiệt_tình,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};,2,0,0,0,1,2,0,0,1,0
mình mới mua được 3 ngày kon xanh lá đẹp xài ok lắm sạc pin sáng là chức_năng của mỗi máy bạn nghĩ sao mua dtdd mà vô điện_máy xanh mua vậy sai_lầm rồi mua điện_thoại là zo cửa_hàng thế_giới di_động điện_máy là điện_máy nói_chung mình xài ok pin ít hao mượt mình thích xài dòng ssmsung luôn ủng_hộ,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,1,0,1,0,1,1,0,0,1,0
sản_phẩm ok mình khuyên các bạn đang sử_dụng joy 3 sạc pin tránh sạc vào buổi trưa vì khi sạc máy rất nóng nếu có sạc thì nên chọn vị_trí thoáng mát là tốt nhất,{BATTERY#Neutral};{GENERAL#Positive};,3,0,0,0,1,0,0,0,0,0
theo em đánh_giá máy tốt mở 4g từ 6h30 tối em lên youtube xem đến 5h30 sáng pin còn khoãn 33 game liên_quân pubg mobi rất mượn chụp hình em không xài chỉ yêu game thôi máy như_thế quá ngon rồi còn mấy bạn thấy sao mình không bít máy mình không cập_nhật hệ thông còn nguyên zin zin y xì,{BATTERY#Neutral};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};,3,0,0,0,1,1,0,0,0,0
hãng xiaomi này thua hawai nha may xiaomi redmi note 8pro nay mua về chơi pubg thời_gian đầu chơi khoản hết 1doi 1 là xong nha thời_gian còn lại là chơi khoản 4g là đập quả trứng gà lên màng hình là chín luôn đó tui nói không sai đâu,{PERFORMANCE#Negative};{SER&ACC#Negative};,0,0,0,0,0,2,0,0,2,0
xài cũng ok lắm chơi game mượt_mà pin trâu selfie thì nói_chung camera cũng rõ khá sắc nét nói_chung cũng khá tuyệt trong tầm giá,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,1,0,0,1,1,3,0,0,0
quảng_cáo vài phút lại hiện lên cảm_thấy rất phiền unamused _ face không biết có cách nào khắc_phục không pin ổn xạc nhanh,{BATTERY#Positive};{PERFORMANCE#Negative};,1,0,0,0,0,2,0,0,0,0
máy dùng tốt lâu hết pin thiết_kế đẹp chụp hình đẹp nhân_viên siêu_thị dễ_thương vui_vẻ hào đồng_phục_vụ chu_đáo,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,1,1,0,1,0,0,0,1,0
pin khá tốt dùng cả ngày tối về vẫn còn gần 30 chờ_đợi cập_nhật lên one ui 2 0 là tuyệt_cú mèo dạo này tgđ bán canh tranh phết bữa black friday gọp hẳn các km lại với nhau luôn vừa thu cũ đổi_mới mà_còn được giảm 3 tr qua galaxy gift và giảm thêm 2tr mức giảm tương_đương những chuỗi khác nhưng dịch_vụ và chăm_sóc khách_hàng bên này vẫn tốt hơn nên chọn tgdđ cho con note tiếp_theo,{BATTERY#Positive};{SER&ACC#Positive};{OTHERS};,1,0,0,0,0,0,0,0,1,0
mặc_dù mình sống ở mỹ nhưng cũng hay lên thegioididong đọc tin_tức công_nghệ vì_vậy cũng review cho các bạn xem thêm máy rất đẹp được dán màn_hình sẵn như s 10 trải_nghiệm máy vô_cùng mượt_mà và nhanh_chóng trước khi xài máy này mình đã sử_dụng iphonr xs max và khi so_sánh cả hai máy thấy chất ảnh của note 10 tuy có hơi rực và không tự_nhiên như camera truyền_thống của iphone nhưng chi_tiết ảnh sắt nét hơn lướt web có phần nhỉnh hơn so với xs max,{CAMERA#Neutral};{PERFORMANCE#Positive};{DESIGN#Positive};{OTHERS};,0,3,1,0,0,1,0,0,0,0
mình thấy rất tốt có camera ngon và ch mạnh tuy không nhạy và lâu_lâu bị loạn màn_hình nhwng mình thấy ngon hơn con iphone 6 trước của mình,{CAMERA#Positive};{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};,0,1,0,2,1,1,0,0,0,0
mạng 4g với wifi quá kém đúng là hàng việt_nam cần cải_thiện tốt hơn về sóng kết_nối,{FEATURES#Negative};{SER&ACC#Negative};{OTHERS};,0,0,0,2,0,0,0,0,2,0
4g sóng 2 cọc loa hơi nhỏ xòn mọi thứ ok mong sớm khắc_phục người việt nên dùng hàng việt,{FEATURES#Negative};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,2,1,0,0,0,1,0
máy chụp ảnh siêu đẹp chỉ hỏi sut pin nhưng tâm chấp_nhận được cảm_ứng đôi_khi hơi chạm,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Neutral};,3,1,0,2,0,0,0,0,0,0
máy xài được camera đẹp nhưng camera dễ trầy quá nên tặng thêm ốp lưng bảo_quản chụp đẹp,{CAMERA#Positive};{DESIGN#Negative};{GENERAL#Positive};,0,1,2,0,1,0,0,0,0,0
sản_phẩm tuyệt_vời cho_dù note 20 đã ra_mắt nhưng hiện_tại note 10 vẫn không có gì để chê thậm_chí rất xứng_đáng mua vào thời_điểm này vì giá giảm rất sâu thế_giới di_động thì quá ok rồi tôi là khách_hàng thân_thiết hơn 10 năm nay,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,0,0,0,0,1,0,1,0,1,0
rất mượt đẹp tốt chơi game sướng cầm nắm đã ok,{PERFORMANCE#Positive};{DESIGN#Positive};,0,0,1,0,0,1,0,0,0,0
thứ nhất độ sáng 35 không auto xem facebook và nhắn messenger các ứng_dụng ngầm khác đã tắt hết trong 47 phút mất 13 pin tương_ứng với tam_suất pin chỉ dùng được 6 025 tiếng đồng_hồ thậm_chí kém hơn thứ 2 chỉ xem facebook cảm_nhận ở tay là máy nóng mua máy tới hôm_nay là 8 ngày cảm_thấy mất niềm tin thứ 3 thế_giới di_động có gọi cho tôi bảo đem ra kiểm_tra nếu lỗi của nhà_sản_xuất được đổi_mới nhưng không nói thế_nào mới là lỗi của nsx nếu đem đi kiểm_tra tôi không biết_bao_nhiêu ngày trong thời_gian đó có tính tiền khấu_hao cho tôi không chính_sách bán hàng khấu_hao của các ông khách_hàng không biết khấu_hao à thứ 4 thế_giới di_động kinh_doanh mặc hàng như_thế làm mât lòng tin khách_hàng để đổi lại lợi_nhuận đổi lại lợi_nhuận bằng cách khấu_trừ 20 giá_trị sản_phẩm các ông nghĩ như_thế_nào tóm_lại quá tệ cho 1 sản_phẩm quá tệ cho 1 thương_hiệu,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};,2,0,0,0,2,2,0,0,2,0
sản_phẩm tốt trong tầm giá nhân_viên chỉ nhánh ninh_hoà tư_vấn nhiệt tình ok sẽ ủng_hộ lâu_dài,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,0,3,0,1,0
ổn nhưng máy mình may chỗ chân pin bị vênh lên không biết có sao không lắm lúc hay bị tắt nguồn có_lẽ mai đi đổi,{PERFORMANCE#Negative};{DESIGN#Negative};{GENERAL#Positive};,0,0,2,0,1,2,0,0,0,0
nhìn_chung sơ_bộ thì máy khá đẹp cầm trên tay khá thích camera ở mức ổn chơi game hơi giật ở những lần chơi đầu những lần sau thì khá mượt tuy_nhiên khi sạc thì hơi nóng và cái nữa là cài ứng_dụng khá lâu tóm_lại tầm 2tr thì quá ngon rồi,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Neutral};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};,2,1,1,0,1,3,3,0,0,0
lúc test ở st thì loa ok lắm mua về thì có vẻ nghe không thanh bằng cái oppo cũ đang sài cứ rè rè ồm_ồm sao đó chị tư_vấn rất nhiệt_tình vui_vẻ,{FEATURES#Neutral};{SER&ACC#Positive};,0,0,0,3,0,0,0,0,1,0
mua gần tháng ở thế_giới di_động dùng ok mà pin ổn nchung tầm giá đấy là ok rùi chụp ảnh cũng ok luôn,{CAMERA#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,1,0,0,1,0,3,0,0,0
máy mạnh hơn xưa nhiều tầm gia này khi xua máy không có sạt nhanh giờ có roi rất tiện loi máy cực_kì ổn,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,0,0,0,1,1,3,0,0,0
mình mua máy tại thế_giới di_động huyện ninh_giang hải_dương sau 2 ngày sử_dụng mình có nhận_xét về máy như sau màn_hình amoled cho khả_năng hiển_thị tốt ai thích tươi hơn có_thể chỉnh trong cài_đặt pin đủ dùng trong 1 ngày thời_gian onscreen xấp_xỉ 6h3 0 sạc nhanh vừa_phải khoảng 2 tiếng cho viên pin 4k mah vân tay tuy chậm nhưng thật_sự không gây phiền_toái bù lại tính_năng nhận_diện khuôn_mặt siêu nhanh cho đến hiện_tại thì rất ưng_ý với sản_phẩm này,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Neutral};{GENERAL#Positive};{OTHERS};,3,0,0,1,1,0,0,1,0,0
